id,city,province,country,zipCode,type,hasAirCondition,hasGarden,hasPool,isCloseToBeach,dailyPrice,currency,roomsNumber
8p1ts,city64,province41,France,ruha1,bungalow,false,false,true,false,83.22,$,3
OSHRn,city98,province53,Thailand,1kgf3,Deluxe,false,false,false,true,41.16,$,3
AIJpn,city25,province40,Russia,1CwiV,Villa,true,true,true,false,90.6,$,1
rQVeK,city9,province62,China,2EYg1,Single Floor,false,false,false,false,11.96,$,1
Lpe2q,city25,province88,South Africa,ecagD,bungalow,false,false,false,false,1.93,$,2
xlsae,city72,province43,country,FH2PI,bungalow,false,true,false,true,97.55,$,3
9njMl,city40,province93,India,YAuBG,Deluxe,true,false,true,true,88.9,$,2
HAtAp,city83,province11,Egypt,y9vw1,Villa,true,true,false,false,81.18,$,3
spzIq,city1,province9,UK,nu8o6,Single Floor,false,true,true,true,80.95,$,0
hYJHL,city45,province28,France,oNkSw,bungalow,true,true,false,true,60.27,$,2
Pux1J,city93,province39,Thailand,gW6f1,bungalow,true,false,true,false,41.9,$,0
P4lb3,city90,province40,Russia,usWYO,Deluxe,false,false,false,false,63.23,$,1
FtB7Q,city46,province98,China,szCWw,Villa,true,false,true,false,5.49,$,2
mikj3,city93,province45,South Africa,VRZTU,Single Floor,false,true,true,false,76.26,$,0
VTmkv,city27,province68,country,kmWWK,bungalow,true,true,false,true,17.5,$,2
Lu4ou,city16,province9,India,gYb8I,bungalow,false,true,true,false,33.82,$,2
a0q53,city93,province61,Egypt,i10vO,Deluxe,true,false,false,true,63.7,$,2
xgCOc,city78,province48,UK,B1SM6,Villa,false,false,true,true,57.76,$,1
aaY8U,city31,province1,France,6ZL4x,Single Floor,true,false,true,true,42.02,$,3
m3oO2,city51,province9,Thailand,WGwiA,bungalow,true,false,true,true,43.98,$,3
McPca,city95,province69,Russia,Nenla,bungalow,true,false,false,true,98.41,$,0
XYf4R,city3,province70,China,BOFIJ,Deluxe,false,false,false,false,93.65,$,3
HeQOe,city53,province56,South Africa,v5ZFH,Villa,false,true,true,false,97.86,$,2
hDVqs,city68,province20,country,bR1js,Single Floor,false,true,false,false,41.89,$,1
PRSnI,city58,province35,India,ssS3I,bungalow,true,true,true,false,40.68,$,0
IyMRs,city18,province31,Egypt,hVHhK,bungalow,false,true,false,false,67.84,$,1
clSSl,city74,province95,UK,ojJda,Deluxe,false,true,true,false,50.55,$,2
ZTnJc,city47,province97,France,LwGfA,Villa,true,true,false,false,13.62,$,3
ohEvS,city50,province91,Thailand,KQz6S,Single Floor,true,true,false,true,16.77,$,0
uH0rz,city3,province71,Russia,FBeAR,bungalow,false,false,true,false,34.12,$,3
juYx0,city38,province27,China,5lQIx,bungalow,false,false,true,false,77.3,$,1
iBkpw,city7,province42,South Africa,VaTyA,Deluxe,false,false,true,true,79.72,$,0
BSSNK,city68,province33,country,AIxs2,Villa,false,false,true,false,59.14,$,1
LwZ6G,city14,province33,India,fHuHG,Single Floor,false,false,true,false,57.87,$,0
vYyM8,city74,province43,Egypt,iBRqe,bungalow,true,true,false,true,97.75,$,2
s6R9P,city85,province74,UK,tiwzh,bungalow,false,false,false,false,36.0,$,1
r8yb6,city27,province54,France,n3UpI,Deluxe,true,false,false,false,36.28,$,2
gYnpy,city78,province39,Thailand,pDiSx,Villa,false,true,true,false,69.76,$,1
9X5GI,city70,province87,Russia,zMBWK,Single Floor,true,false,false,true,13.68,$,0
SL5ZQ,city13,province42,China,bUeCk,bungalow,false,false,false,true,99.89,$,3
VEbAj,city41,province1,South Africa,9wpdU,bungalow,true,true,true,true,74.49,$,1
svWfF,city51,province79,country,9xevF,Deluxe,false,true,false,false,37.74,$,2
7Bghy,city88,province96,India,wpTmz,Villa,false,false,false,true,98.07,$,3
P9FQN,city42,province1,Egypt,nkZHZ,Single Floor,false,true,true,false,63.64,$,3
vsgpj,city8,province58,UK,6yY5r,bungalow,false,false,true,false,58.09,$,3
iYN60,city43,province4,France,TYDVB,bungalow,false,false,true,false,72.16,$,0
YL0SZ,city57,province12,Thailand,7unSa,Deluxe,false,false,false,false,2.43,$,2
g0nF7,city22,province42,Russia,E0Us0,Villa,true,true,true,true,92.26,$,3
EUjEM,city13,province51,China,Pkrec,Single Floor,true,false,false,true,19.5,$,1
it2kL,city31,province29,South Africa,RgU69,bungalow,false,false,false,true,54.13,$,3
wY3d5,city21,province55,country,LcPl5,bungalow,false,true,true,true,78.02,$,3
VjDRW,city74,province27,India,KQcH2,Deluxe,false,true,true,true,74.96,$,2
8quFt,city3,province4,Egypt,BMYgJ,Villa,true,true,true,false,26.43,$,3
zSi9H,city24,province72,UK,3iLLO,Single Floor,false,true,true,true,55.7,$,1
J6pRW,city41,province25,France,nRQjs,bungalow,true,false,false,false,1.51,$,2
V4v6W,city33,province54,Thailand,8el4b,bungalow,false,true,false,false,12.94,$,3
Kndsy,city20,province70,Russia,u6uAQ,Deluxe,false,true,true,true,25.04,$,2
cZli0,city55,province35,China,P3Hzh,Villa,false,false,false,true,86.72,$,1
EOWr4,city50,province8,South Africa,QvngK,Single Floor,false,false,true,true,15.87,$,3
D74IL,city21,province81,country,qaDwF,bungalow,true,true,true,false,33.42,$,3
fXIiz,city53,province88,India,kNIk0,bungalow,true,false,false,true,42.15,$,0
nppaG,city42,province59,Egypt,6gCTW,Deluxe,false,false,false,false,9.63,$,1
NALLn,city41,province54,UK,9nvCP,Villa,true,false,false,false,15.49,$,1
sY63e,city0,province89,France,bdCYs,Single Floor,true,false,false,true,67.72,$,0
BdF5B,city50,province4,Thailand,i4SYS,bungalow,true,true,false,true,0.0,$,3
ysUtq,city79,province95,Russia,PGZYl,bungalow,false,false,false,true,60.43,$,2
NoW2a,city96,province33,China,DXono,Deluxe,false,false,true,false,30.9,$,0
nb8Fo,city11,province20,South Africa,0T3i4,Villa,false,true,true,true,41.52,$,2
Uefr0,city47,province45,country,xzfvZ,Single Floor,true,true,true,true,68.31,$,3
uNZ6x,city38,province35,India,yoe6z,bungalow,true,true,false,false,68.97,$,1
O2HTO,city49,province36,Egypt,RJN9f,bungalow,false,true,true,true,79.14,$,2
Vipe1,city57,province84,UK,Zd26c,Deluxe,true,true,false,true,46.77,$,2
PvDhl,city92,province87,France,hvq8C,Villa,false,true,true,false,12.26,$,1
6AMcS,city51,province58,Thailand,PMm1p,Single Floor,true,false,false,true,1.15,$,2
9PVho,city89,province10,Russia,jxA1Q,bungalow,false,true,false,true,3.94,$,2
cCvv7,city47,province13,China,3LCqM,bungalow,false,false,true,true,7.76,$,0
mKFBa,city25,province15,South Africa,9weNl,Deluxe,true,true,false,false,84.49,$,3
6rChV,city16,province64,country,GbLzA,Villa,true,true,false,false,32.76,$,2
EmTdL,city84,province32,India,WDyvP,Single Floor,false,false,true,true,14.29,$,0
RUW0b,city45,province53,Egypt,afkaN,bungalow,true,true,false,false,10.17,$,2
HzAUh,city18,province42,UK,v9hRk,bungalow,true,false,true,true,23.84,$,2
5WXWX,city39,province3,France,MEOiQ,Deluxe,false,true,false,false,90.64,$,3
rTu9A,city58,province55,Thailand,WNGe8,Villa,false,false,true,false,58.06,$,0
TZ6fl,city57,province76,Russia,s2vQa,Single Floor,true,false,false,true,30.42,$,3
cO4DA,city51,province43,China,5Sda4,bungalow,true,false,true,false,34.38,$,2
ak5GM,city46,province74,South Africa,PGleN,bungalow,false,true,true,false,61.76,$,2
e1Qd2,city59,province62,country,9unK1,Deluxe,false,true,false,false,19.53,$,0
6Hd4c,city60,province76,India,F0jOu,Villa,true,true,true,false,17.39,$,0
BAe0M,city81,province30,Egypt,UGxTK,Single Floor,true,false,true,false,23.77,$,2
Yl1WK,city72,province71,UK,mdnaD,bungalow,false,true,false,true,20.86,$,1
wwkx2,city54,province95,France,odSmD,bungalow,true,true,true,false,78.01,$,0
A9g9b,city42,province89,Thailand,8YAQY,Deluxe,false,true,true,false,28.07,$,1
QBqJy,city96,province80,Russia,ymgnb,Villa,false,true,true,false,28.29,$,0
tXklK,city60,province13,China,OkJ7B,Single Floor,true,false,true,false,77.57,$,1
4Yw16,city82,province49,South Africa,UALLA,bungalow,true,true,false,true,91.5,$,0
2xvAt,city39,province40,country,DulL6,bungalow,true,true,false,true,77.75,$,3
gxSEi,city9,province69,India,qcQbN,Deluxe,false,false,false,true,70.01,$,3
00iwh,city57,province59,Egypt,Zoi8e,Villa,false,true,true,true,7.68,$,1
GNMxa,city12,province52,UK,CcXZh,Single Floor,true,false,false,false,0.64,$,3
jajAq,city52,province76,France,r2EHN,bungalow,true,true,true,false,13.76,$,1
3iWwc,city83,province57,Thailand,SdVCs,bungalow,false,false,false,false,6.4,$,0
D81Yi,city44,province87,Russia,YcI03,Deluxe,true,false,true,true,40.08,$,2
NRbUT,city40,province77,China,p4jpG,Villa,false,false,true,true,68.94,$,1
XSejL,city22,province98,South Africa,dF7N6,Single Floor,true,false,true,false,73.84,$,0
S1oLp,city98,province60,country,3ZNPe,bungalow,false,false,true,false,97.93,$,2
9Nv9D,city42,province11,India,PTt5j,bungalow,false,true,false,true,99.34,$,1
oVeu7,city35,province12,Egypt,cqaLr,Deluxe,true,false,false,true,64.58,$,1
EJiSf,city11,province55,UK,mG7w5,Villa,true,true,true,true,17.41,$,3
RXev0,city36,province69,France,UfoiW,Single Floor,true,true,true,true,41.48,$,3
R1GbI,city73,province34,Thailand,RYbyR,bungalow,false,true,false,true,1.25,$,3
LkeUn,city23,province92,Russia,MDivb,bungalow,false,true,true,false,35.83,$,0
plVdU,city5,province36,China,DfDiT,Deluxe,true,true,false,false,74.97,$,3
3Fzkd,city82,province76,South Africa,Hi0aT,Villa,true,true,false,false,77.4,$,3
FVRP5,city47,province28,country,HkaOM,Single Floor,false,false,false,true,6.34,$,1
snGnr,city36,province15,India,k3UgF,bungalow,false,false,false,false,67.0,$,1
Cb9hp,city9,province83,Egypt,upMnF,bungalow,true,false,true,true,8.77,$,0
bAgwm,city13,province73,UK,Q7ftS,Deluxe,false,false,false,false,60.83,$,3
TVK1r,city1,province44,France,TTU2H,Villa,false,false,false,false,19.21,$,3
XbfEx,city50,province42,Thailand,NzTMK,Single Floor,false,true,false,true,18.78,$,3
56bgp,city1,province93,Russia,hcJ5m,bungalow,true,false,false,true,13.85,$,3
gFXHJ,city36,province14,China,Smxny,bungalow,false,false,false,false,2.83,$,1
KzV5d,city21,province23,South Africa,og5ea,Deluxe,false,true,true,false,86.07,$,3
xOpBA,city75,province64,country,r6ADZ,Villa,true,false,false,false,38.01,$,2
ew7PS,city95,province40,India,Z2wq4,Single Floor,true,true,false,false,62.54,$,2
oJMhY,city75,province69,Egypt,Vqguz,bungalow,true,false,false,true,95.93,$,1
tvEk2,city32,province5,UK,hOuDg,bungalow,true,false,true,false,69.2,$,0
TuOxw,city5,province86,France,pGfCe,Deluxe,true,false,true,false,65.21,$,1
mQI7m,city92,province6,Thailand,S4d1r,Villa,true,false,true,false,46.19,$,0
s9HnO,city68,province20,Russia,3aaoS,Single Floor,true,false,false,true,80.92,$,0
T0rR0,city36,province98,China,Xc7wl,bungalow,true,false,true,false,37.78,$,2
BAsH4,city45,province62,South Africa,Yr5a2,bungalow,false,true,true,true,8.81,$,2
ZeQgr,city83,province32,country,TOJsJ,Deluxe,true,false,true,true,36.21,$,0
AcMGT,city13,province17,India,86byu,Villa,false,false,false,true,25.56,$,2
TSmrv,city71,province97,Egypt,dfnGB,Single Floor,false,false,true,true,5.18,$,0
Q2RpS,city98,province19,UK,4IoKU,bungalow,false,false,false,true,93.9,$,0
GHFXu,city16,province25,France,I5lsl,bungalow,false,false,true,false,50.15,$,0
Vh5CA,city11,province7,Thailand,xBLxZ,Deluxe,true,false,false,true,39.96,$,0
PB6W5,city82,province18,Russia,ZASPu,Villa,true,true,true,false,1.65,$,2
6JWjV,city75,province90,China,nURET,Single Floor,true,false,true,false,18.6,$,0
yMssv,city38,province20,South Africa,tMNZm,bungalow,true,false,true,true,1.53,$,2
2KiUZ,city23,province85,country,CFdNQ,bungalow,false,true,true,false,63.51,$,0
uTfxU,city10,province68,India,syLxN,Deluxe,true,true,true,true,9.47,$,2
cOxux,city55,province64,Egypt,3s93p,Villa,false,true,false,true,67.2,$,1
KcglW,city83,province82,UK,e4WVj,Single Floor,true,false,false,true,50.37,$,3
SDQ1y,city23,province53,France,HFsea,bungalow,true,false,false,false,20.94,$,3
rHB0c,city88,province97,Thailand,9ibpM,bungalow,false,false,true,true,9.17,$,1
kiH4H,city25,province15,Russia,UlAWV,Deluxe,false,false,true,true,77.3,$,1
k7nsK,city22,province53,China,pAxeR,Villa,true,true,false,false,80.85,$,1
8ib1q,city44,province7,South Africa,pVqrz,Single Floor,true,false,false,true,55.16,$,3
DEYDE,city21,province95,country,5dCg0,bungalow,false,true,false,true,16.54,$,0
exMwB,city55,province11,India,Vo4iU,bungalow,true,false,true,true,45.32,$,0
Ezf2d,city86,province28,Egypt,9ldBq,Deluxe,true,false,true,true,69.87,$,2
YzdSi,city51,province64,UK,LYQ5O,Villa,true,false,false,true,25.9,$,3
SfNGh,city39,province45,France,dCLwh,Single Floor,false,false,true,false,1.41,$,1
wsv7K,city95,province93,Thailand,G40F0,bungalow,false,false,true,false,76.11,$,3
J0A7Y,city77,province76,Russia,VILyx,bungalow,true,true,true,true,91.14,$,0
5IE8n,city65,province59,China,UPQo8,Deluxe,true,true,true,true,88.78,$,3
iiPu1,city29,province78,South Africa,Pp8tZ,Villa,false,true,false,true,11.74,$,3
jbGee,city33,province68,country,LlNH2,Single Floor,true,false,true,false,47.26,$,2
yq5BI,city46,province57,India,JygCX,bungalow,false,true,true,true,22.02,$,1
4aRNt,city23,province92,Egypt,orptJ,bungalow,true,false,false,false,91.94,$,0
ebyAO,city97,province47,UK,kOWDj,Deluxe,false,true,true,false,16.52,$,3
EDrED,city84,province95,France,pgVvl,Villa,true,true,false,false,16.25,$,0
ZK24n,city24,province7,Thailand,3fboy,Single Floor,false,false,false,true,90.27,$,0
SpN6a,city57,province93,Russia,P11OT,bungalow,true,false,true,true,97.18,$,0
3Js2u,city8,province19,China,O4cux,bungalow,false,true,true,false,85.95,$,2
RHHKt,city60,province39,South Africa,gJxra,Deluxe,false,true,true,false,60.26,$,2
0ujAR,city45,province21,country,r3msk,Villa,false,false,false,false,54.67,$,3
wS4vK,city81,province98,India,OfSKm,Single Floor,true,true,false,true,30.58,$,0
wfBFf,city41,province81,Egypt,RhzQb,bungalow,true,false,false,false,48.29,$,3
fOIKB,city79,province50,UK,oeVRT,bungalow,true,true,true,true,7.59,$,1
Z393x,city13,province61,France,ukkPR,Deluxe,true,false,false,true,52.47,$,1
sl7Xm,city29,province0,Thailand,Xwh3s,Villa,true,false,true,true,22.97,$,1
lxxLI,city51,province70,Russia,vXz3A,Single Floor,false,false,false,false,72.69,$,1
cUHzm,city85,province14,China,ftigj,bungalow,false,true,false,false,9.98,$,2
xj7o9,city81,province20,South Africa,fKth3,bungalow,false,false,false,false,48.69,$,0
CGHLi,city12,province31,country,TxNEw,Deluxe,true,true,true,false,21.31,$,1
39U6U,city54,province83,India,phhNC,Villa,false,false,true,true,93.93,$,0
zqwii,city85,province87,Egypt,M8Qew,Single Floor,false,true,false,true,73.24,$,1
ZdzOx,city79,province5,UK,2xpPd,bungalow,false,true,false,false,73.42,$,0
p2PBq,city39,province64,France,kFuQT,bungalow,false,false,true,false,46.41,$,1
YFoPi,city84,province61,Thailand,ZwcfK,Deluxe,false,false,false,true,6.08,$,2
P66zH,city10,province13,Russia,2vhJu,Villa,true,false,true,true,27.27,$,2
N4eVC,city25,province67,China,VIRuB,Single Floor,false,false,true,false,54.24,$,3
M7KhE,city60,province62,South Africa,UQt5j,bungalow,true,true,true,false,75.75,$,3
9ZGnJ,city3,province26,country,2gANP,bungalow,true,true,false,false,40.55,$,1
ErfQl,city25,province13,India,XBQXT,Deluxe,false,true,true,true,83.85,$,3
Ngrx1,city6,province29,Egypt,m9qf3,Villa,false,false,true,false,18.86,$,2
Kju20,city94,province23,UK,exZ11,Single Floor,true,false,true,true,29.26,$,0
Zlnij,city68,province48,France,DQamE,bungalow,true,false,true,false,14.71,$,1
G8t3s,city55,province27,Thailand,kftXA,bungalow,false,false,true,true,23.91,$,3
HHXWf,city58,province40,Russia,6Dw5V,Deluxe,true,true,false,true,19.76,$,1
pMlaU,city30,province94,China,lkXHY,Villa,false,false,true,true,94.47,$,1
wcnJM,city14,province71,South Africa,DbxGk,Single Floor,true,false,true,false,87.57,$,0
FcSwB,city54,province82,country,T3PRY,bungalow,false,true,true,true,36.06,$,3
SPtMl,city96,province30,India,xF5vl,bungalow,true,false,false,true,85.08,$,3
R6r82,city68,province63,Egypt,IEzTO,Deluxe,true,false,true,true,9.68,$,2
D4wlg,city28,province4,UK,TGsOm,Villa,true,false,false,true,9.21,$,0
tEdZ9,city9,province62,France,226n7,Single Floor,true,true,false,false,19.58,$,3
t260Q,city35,province63,Thailand,E0QzQ,bungalow,false,false,false,false,30.54,$,0
2SN12,city25,province15,Russia,811YG,bungalow,false,true,true,false,21.96,$,1
tLMjI,city76,province80,China,y4SDg,Deluxe,false,false,false,true,65.16,$,2
gO8Yj,city2,province4,South Africa,fQNgX,Villa,true,false,false,true,83.54,$,2
9ZfsA,city80,province69,country,HXUYH,Single Floor,false,true,true,false,34.87,$,0
TR7WB,city15,province60,India,xcYfT,bungalow,false,true,false,false,93.86,$,2
lTLGX,city41,province63,Egypt,THskY,bungalow,false,true,true,false,30.01,$,0
lJSeN,city73,province71,UK,PKifG,Deluxe,false,false,true,true,45.28,$,2
sCFS4,city94,province7,France,g2NJN,Villa,true,true,true,false,26.95,$,2
aVtKm,city80,province62,Thailand,8E2Zi,Single Floor,false,true,true,true,67.27,$,2
AEb0o,city38,province68,Russia,3u4sn,bungalow,true,false,true,true,87.33,$,1
hLuwR,city63,province79,China,1GMW8,bungalow,false,false,false,true,25.61,$,0
0FKH3,city77,province33,South Africa,FMKjd,Deluxe,true,true,true,true,7.78,$,1
3npkf,city47,province15,country,6ox5v,Villa,true,true,true,false,28.25,$,3
G7rUs,city24,province46,India,b5Ef2,Single Floor,true,false,true,true,94.97,$,0
Bxj5L,city33,province18,Egypt,fTIMH,bungalow,false,true,false,true,84.25,$,3
e95KZ,city72,province30,UK,Z0UDL,bungalow,true,true,false,false,15.67,$,3
fb5rS,city12,province0,France,9dbcq,Deluxe,false,false,true,false,97.8,$,3
eTPRf,city82,province85,Thailand,4bkjO,Villa,false,true,true,false,72.52,$,0
mhOVR,city53,province83,Russia,akddE,Single Floor,true,false,false,true,59.17,$,3
WoX0g,city7,province95,China,UmCMf,bungalow,false,true,true,false,80.18,$,2
BmfJx,city11,province55,South Africa,Z60SW,bungalow,false,false,true,false,2.78,$,3
gfaDd,city31,province41,country,NvUNB,Deluxe,true,true,true,true,26.94,$,2
s2HRt,city97,province91,India,liQDo,Villa,false,true,true,false,0.93,$,3
fJE9k,city96,province95,Egypt,4DDAu,Single Floor,true,true,true,true,21.29,$,3
i3Ozf,city48,province9,UK,eurra,bungalow,true,true,false,true,31.56,$,0
lNI5m,city57,province22,France,cpaO5,bungalow,false,false,false,true,74.72,$,3
Y264h,city68,province95,Thailand,owHYc,Deluxe,true,true,false,true,2.2,$,3
18Jxh,city66,province10,Russia,XBPjf,Villa,true,true,true,true,67.32,$,1
WByVL,city2,province76,China,2nFi3,Single Floor,true,false,true,false,30.18,$,1
N0gLE,city97,province97,South Africa,95PHt,bungalow,true,true,false,false,45.76,$,2
z7tUz,city70,province76,country,jn48g,bungalow,true,false,false,false,50.31,$,2
yS0qA,city68,province84,India,mDEYU,Deluxe,true,false,false,false,50.61,$,1
QuSLD,city35,province3,Egypt,wPowH,Villa,true,true,false,false,49.69,$,1
Dsr00,city81,province44,UK,fgeO1,Single Floor,true,true,true,false,93.11,$,0
LoqUk,city59,province64,France,GGRtC,bungalow,true,true,true,true,4.06,$,2
2K0Hx,city70,province12,Thailand,UZ1cS,bungalow,false,true,false,false,17.08,$,2
fWoQl,city53,province22,Russia,Fh6yM,Deluxe,false,true,false,true,69.12,$,1
btVhv,city49,province89,China,9DFKT,Villa,true,false,true,false,80.55,$,2
2U0Zy,city72,province91,South Africa,Sf0QU,Single Floor,false,false,false,true,56.02,$,2
Wy9PU,city58,province22,country,NjzIM,bungalow,true,false,true,true,56.9,$,3
WhkDc,city18,province17,India,iGmNu,bungalow,true,false,true,true,25.15,$,0
KeIhT,city32,province28,Egypt,I5XiO,Deluxe,true,true,true,false,69.86,$,0
87tpM,city6,province23,UK,AUu3D,Villa,false,true,true,true,66.75,$,1
LAyd8,city17,province8,France,cqbE7,Single Floor,false,true,true,true,43.34,$,0
f4Q4S,city64,province13,Thailand,dzE7r,bungalow,true,true,true,false,9.92,$,3
Xotv9,city51,province70,Russia,6Lo90,bungalow,true,true,false,false,94.23,$,2
gzhBd,city65,province66,China,nAdlk,Deluxe,true,true,true,false,93.52,$,3
7nLZU,city47,province93,South Africa,l7jK6,Villa,true,false,true,true,97.74,$,2
9oi6c,city14,province54,country,3cElC,Single Floor,true,false,true,false,15.95,$,2
jlNfW,city63,province37,India,XOtQD,bungalow,true,false,true,true,41.99,$,1
yqSuH,city43,province98,Egypt,w40DI,bungalow,false,true,false,true,14.39,$,3
6p9GC,city90,province6,UK,L3y7X,Deluxe,true,false,true,false,85.64,$,0
0vgGI,city27,province40,France,ux8cq,Villa,true,true,false,false,20.49,$,2
6rVxY,city9,province32,Thailand,DAOEm,Single Floor,true,false,false,true,14.37,$,1
Uxg5x,city86,province59,Russia,U79MP,bungalow,false,true,false,false,16.71,$,0
7gy5d,city91,province15,China,8k6tq,bungalow,false,true,false,true,76.47,$,1
PP6pb,city25,province27,South Africa,yKIi2,Deluxe,false,false,true,false,2.07,$,3
WIMh5,city26,province51,country,458Rn,Villa,true,false,false,false,86.02,$,3
Bb27B,city26,province52,India,1Cujz,Single Floor,false,true,false,true,63.49,$,0
UV0Xc,city5,province71,Egypt,DktvI,bungalow,false,false,false,true,61.17,$,3
d1gry,city29,province59,UK,2D3Mr,bungalow,false,true,false,false,57.28,$,1
h66jH,city2,province57,France,O8eQ1,Deluxe,false,true,false,true,32.29,$,0
agMu7,city46,province17,Thailand,6HBVe,Villa,false,false,true,true,20.92,$,2
EILBn,city26,province43,Russia,3kKa8,Single Floor,false,false,false,false,44.37,$,1
mVXrY,city5,province83,China,sahUi,bungalow,false,true,true,true,53.49,$,1
nVpAi,city42,province22,South Africa,cE4bz,bungalow,true,true,false,false,81.64,$,1
SN6Ng,city59,province4,country,BIwE2,Deluxe,false,false,true,false,65.59,$,1
wDklV,city28,province18,India,8MAXG,Villa,true,true,true,true,95.16,$,2
rPZ6u,city57,province9,Egypt,xEbwf,Single Floor,true,false,true,true,81.41,$,2
1UFkQ,city65,province20,UK,qUOs0,bungalow,true,true,true,true,65.28,$,0
DvIqX,city32,province82,France,xmlod,bungalow,false,true,false,true,43.35,$,0
0zf8F,city88,province98,Thailand,qoBpF,Deluxe,true,true,true,true,18.71,$,3
cVa98,city68,province49,Russia,HhO9D,Villa,true,true,false,true,4.11,$,1
arQCK,city18,province23,China,Fpi3u,Single Floor,false,false,true,true,24.75,$,0
qKY2U,city64,province96,South Africa,kVQpn,bungalow,true,false,false,false,15.99,$,3
Ao8sy,city46,province90,country,lVr6H,bungalow,true,true,false,false,76.39,$,2
mFtCF,city65,province95,India,3m47c,Deluxe,true,false,false,false,83.24,$,3
VmJdh,city34,province87,Egypt,E0zER,Villa,true,false,false,true,76.14,$,1
5bOdV,city80,province10,UK,EBIVE,Single Floor,true,true,true,false,62.73,$,2
7cxCY,city28,province45,France,rIZch,bungalow,false,false,true,false,40.23,$,1
wdwNr,city9,province49,Thailand,S2dSb,bungalow,true,true,true,true,70.73,$,2
PZbux,city6,province84,Russia,JhYUf,Deluxe,false,false,false,false,38.96,$,2
moEvn,city48,province13,China,8nf9b,Villa,false,false,false,false,47.04,$,3
WyO5W,city79,province24,South Africa,GrujV,Single Floor,false,false,true,true,85.84,$,3
laDQH,city52,province12,country,YSiA1,bungalow,false,true,true,true,10.55,$,0
pgUzM,city58,province88,India,l2sgy,bungalow,false,true,false,true,8.49,$,2
1henJ,city0,province20,Egypt,oQUY9,Deluxe,false,false,false,false,74.5,$,1
yIK13,city32,province91,UK,MPHD1,Villa,true,false,true,true,52.59,$,1
atVOu,city34,province4,France,VXLR4,Single Floor,true,false,true,true,99.75,$,2
NjkCO,city8,province9,Thailand,WgCiC,bungalow,false,true,true,false,69.92,$,1
PGc5h,city54,province60,Russia,uzW8J,bungalow,true,false,false,true,52.95,$,3
JzYPA,city33,province84,China,KWlqK,Deluxe,true,true,false,false,88.32,$,3
ehEEg,city32,province56,South Africa,sTMwI,Villa,true,true,false,true,14.71,$,3
ACIIU,city12,province93,country,t5ymj,Single Floor,true,true,false,true,26.65,$,1
F5FaH,city22,province7,India,cM4s1,bungalow,false,true,false,true,84.8,$,0
NSA8t,city44,province43,Egypt,QbDwv,bungalow,false,false,true,true,36.15,$,1
13WtW,city85,province85,UK,IBRov,Deluxe,true,false,true,true,45.24,$,1
cDKOP,city74,province39,France,MY55c,Villa,false,true,true,false,97.09,$,3
7n9em,city24,province58,Thailand,1NUxk,Single Floor,false,false,true,true,24.41,$,1
frbps,city87,province48,Russia,IFFXV,bungalow,true,true,true,false,59.5,$,1
sAlkU,city46,province7,China,ur8Ua,bungalow,false,true,true,false,77.35,$,1
t3VY7,city33,province73,South Africa,vn9RO,Deluxe,false,false,false,true,44.57,$,1
uPTGL,city41,province29,country,orPyL,Villa,true,true,true,true,87.18,$,2
fW1Xe,city5,province27,India,m3qFK,Single Floor,true,true,false,true,68.69,$,3
B9UuI,city36,province43,Egypt,Qq4xw,bungalow,false,false,true,false,81.38,$,2
HoDKn,city9,province4,UK,dNgou,bungalow,true,false,true,true,63.77,$,0
s6Eg4,city23,province67,France,4xfKb,Deluxe,false,true,true,true,5.51,$,1
q1XvH,city44,province81,Thailand,WClTw,Villa,true,false,false,false,43.89,$,3
0QUzm,city7,province68,Russia,kB5rj,Single Floor,true,true,true,true,55.55,$,0
rrjLv,city58,province2,China,qpd13,bungalow,true,true,true,false,89.78,$,1
wrQmt,city65,province72,South Africa,eNsRG,bungalow,true,false,true,false,59.31,$,1
hbOvh,city5,province93,country,mOI1S,Deluxe,false,true,true,false,16.75,$,0
hL5AM,city76,province84,India,h6R76,Villa,true,false,false,true,29.64,$,3
BNDTk,city59,province73,Egypt,Imal2,Single Floor,false,true,false,false,7.85,$,2
8F9aS,city49,province84,UK,aqzt9,bungalow,false,true,false,false,23.6,$,1
8XAwt,city45,province8,France,zYUUY,bungalow,true,true,true,false,3.1,$,3
Lbya8,city16,province16,Thailand,GR8XY,Deluxe,true,false,true,true,87.98,$,1
qj6EK,city46,province44,Russia,QjP5I,Villa,false,true,false,false,75.47,$,1
pm1HS,city22,province90,China,GQyOE,Single Floor,true,true,true,false,43.77,$,3
Hletz,city96,province98,South Africa,Y9jvs,bungalow,true,false,false,false,82.64,$,3
wtaTB,city55,province0,country,zWUTG,bungalow,true,true,true,false,36.95,$,1
GdJgb,city31,province96,India,WcLGq,Deluxe,false,true,true,true,73.3,$,0
Oj7SE,city35,province2,Egypt,v6ZV2,Villa,true,true,true,true,82.68,$,0
vacyZ,city70,province68,UK,L419L,Single Floor,false,false,true,false,18.06,$,0
wnw7l,city32,province64,France,FpU8X,bungalow,true,false,true,true,36.13,$,3
QAwUc,city90,province82,Thailand,cMTqf,bungalow,true,true,false,true,46.2,$,0
yQw2W,city33,province47,Russia,kLhwE,Deluxe,false,false,false,true,56.68,$,3
hG4Kl,city93,province0,China,lRF4C,Villa,false,false,false,true,44.66,$,0
thnfP,city44,province25,South Africa,JfIaQ,Single Floor,false,false,true,true,74.22,$,3
